id,title,company,location,category,url,source,job_type,priority,publication_date,salary,education,experience_level,is_mnc,placements,package
real_mock_379,DevOps Engineer,KPMG,"Gurugram, India",Technology,https://www.linkedin.com/jobs,Direct MNC,On-site,1.0,,,"BTECH, MCA, BCA",Experienced,True,189,20
real_mock_380,Software Engineer,PwC,"Bangalore, India",Technology,https://www.linkedin.com/jobs/search/?keywords=Software%20Engineer&location=Bangalore,LinkedIn,On-site,1.0,,,"BTECH, MCA, BCA",Experienced,True,179,18
real_mock_381,Data Analyst,Accenture,"Chennai, India",Corporate,https://www.naukri.com/data-analyst-jobs-in-chennai,Naukri,On-site,1.0,,,"BTECH, MSC, BSC",Experienced,True,188,21
real_mock_382,Consultant,Oracle,"Jalpaiguri, India",Technology,https://unstop.com/jobs?query=Consultant,Unstop,On-site,1.0,,,General,Experienced,True,155,11
real_mock_383,Accountant,HDFC Bank,"Pune, India",Technology,https://www.linkedin.com/jobs,Direct MNC,On-site,1.0,,,General,Experienced,False,49,5
real_mock_384,BCA Intern,Coal India,"Hyderabad, India",Corporate,https://www.linkedin.com/jobs/search/?keywords=BCA%20Intern&location=Hyderabad,LinkedIn,On-site,1.0,,,BCA,Fresher,False,27,5
real_mock_385,MCA Trainee,TCS,"Andhra Pradesh, India",Technology,https://www.naukri.com/mca-trainee-jobs-in-andhra-pradesh,Naukri,On-site,1.0,,,MCA,Fresher,False,7,6
real_mock_386,B.Tech Graduate,Infosys,"Assam, India",Technology,https://unstop.com/jobs?query=B.Tech+Graduate,Unstop,On-site,1.0,,,BTECH,Fresher,False,11,4
real_mock_387,HR Manager,Wipro,"Bihar, India",Corporate,https://www.linkedin.com/jobs,Direct MNC,On-site,1.0,,,NON-TECH,Experienced,False,20,6
real_mock_388,Product Manager,Reliance,"Chhattisgarh, India",Technology,https://www.linkedin.com/jobs/search/?keywords=Product%20Manager&location=Chhattisgarh,LinkedIn,On-site,1.0,,,General,Experienced,False,18,6
real_mock_389,DevOps Engineer,L&T Technology Services,"Delhi, India",Technology,https://www.naukri.com/devops-engineer-jobs-in-delhi,Naukri,On-site,1.0,,,"BTECH, MCA, BCA",Experienced,False,22,7
real_mock_390,Software Engineer,Tech Mahindra,"Goa, India",Corporate,https://unstop.com/jobs?query=Software+Engineer,Unstop,On-site,1.0,,,"BTECH, MCA, BCA",Experienced,False,34,7
real_mock_391,Data Analyst,IBM,"Gujarat, India",Technology,https://www.linkedin.com/jobs,Direct MNC,On-site,1.0,,,"BTECH, MSC, BSC",Experienced,False,37,4
real_mock_392,Consultant,Teleperformance,"Haryana, India",Technology,https://www.linkedin.com/jobs/search/?keywords=Consultant&location=Haryana,LinkedIn,On-site,1.0,,,General,Experienced,False,20,5
real_mock_393,Accountant,Kochar Infotech,"Himachal Pradesh, India",Corporate,https://www.naukri.com/accountant-jobs-in-himachal-pradesh,Naukri,On-site,1.0,,,General,Experienced,False,38,4
real_mock_394,BCA Intern,Aegis,"Jharkhand, India",Technology,https://unstop.com/jobs?query=BCA+Intern,Unstop,On-site,1.0,,,BCA,Fresher,False,19,4
real_mock_395,MCA Trainee,Aye Finance,"Karnataka, India",Technology,https://www.linkedin.com/jobs,Direct MNC,On-site,1.0,,,MCA,Fresher,False,34,6
real_mock_396,B.Tech Graduate,JP Morgan,"Kerala, India",Corporate,https://www.linkedin.com/jobs/search/?keywords=B.Tech%20Graduate&location=Kerala,LinkedIn,On-site,1.0,,,BTECH,Fresher,False,39,3
real_mock_397,HR Manager,Nestle,"Madhya Pradesh, India",Technology,https://www.naukri.com/hr-manager-jobs-in-madhya-pradesh,Naukri,On-site,1.0,,,NON-TECH,Experienced,False,12,6
real_mock_398,Product Manager,Swiggy,"Maharashtra, India",Technology,https://unstop.com/jobs?query=Product+Manager,Unstop,On-site,1.0,,,General,Experienced,False,26,5
real_mock_399,DevOps Engineer,Flipkart,"Meghalaya, India",Corporate,https://www.linkedin.com/jobs,Direct MNC,On-site,1.0,,,"BTECH, MCA, BCA",Experienced,False,20,7
real_mock_400,Software Engineer,Capgemini,"Odisha, India",Technology,https://www.linkedin.com/jobs/search/?keywords=Software%20Engineer&location=Odisha,LinkedIn,On-site,1.0,,,"BTECH, MCA, BCA",Experienced,True,154,20
real_mock_401,Data Analyst,Cognizant,"Punjab, India",Technology,https://www.naukri.com/data-analyst-jobs-in-punjab,Naukri,On-site,1.0,,,"BTECH, MSC, BSC",Experienced,True,91,19
real_mock_402,Consultant,Deloitte,"Rajasthan, India",Corporate,https://unstop.com/jobs?query=Consultant,Unstop,On-site,1.0,,,General,Experienced,True,133,20
real_mock_403,Accountant,Goldman Sachs,"Sikkim, India",Technology,https://www.linkedin.com/jobs,Direct MNC,On-site,1.0,,,General,Experienced,True,118,17
real_mock_404,BCA Intern,KPMG,"Tamil Nadu, India",Technology,https://www.linkedin.com/jobs/search/?keywords=BCA%20Intern&location=Tamil%20Nadu,LinkedIn,On-site,1.0,,,BCA,Fresher,True,132,10
real_mock_405,MCA Trainee,PwC,"Telangana, India",Corporate,https://www.naukri.com/mca-trainee-jobs-in-telangana,Naukri,On-site,1.0,,,MCA,Fresher,True,192,13
real_mock_406,B.Tech Graduate,Accenture,"Uttar Pradesh, India",Technology,https://unstop.com/jobs?query=B.Tech+Graduate,Unstop,On-site,1.0,,,BTECH,Fresher,True,91,14
real_mock_407,HR Manager,Oracle,"Uttarakhand, India",Technology,https://www.linkedin.com/jobs,Direct MNC,On-site,1.0,,,NON-TECH,Experienced,True,165,24
real_mock_408,Product Manager,HDFC Bank,"West Bengal, India",Corporate,https://www.linkedin.com/jobs/search/?keywords=Product%20Manager&location=West%20Bengal,LinkedIn,On-site,1.0,,,General,Experienced,False,37,3
real_mock_409,DevOps Engineer,Coal India,"Tripura, India",Technology,https://www.naukri.com/devops-engineer-jobs-in-tripura,Naukri,On-site,1.0,,,"BTECH, MCA, BCA",Experienced,False,26,4
real_mock_410,Software Engineer,TCS,"Mumbai (Bombay), India",Technology,https://unstop.com/jobs?query=Software+Engineer,Unstop,On-site,1.0,,,"BTECH, MCA, BCA",Experienced,False,9,7
real_mock_411,Data Analyst,Infosys,"Navi Mumbai, India",Corporate,https://www.linkedin.com/jobs,Direct MNC,On-site,1.0,,,"BTECH, MSC, BSC",Experienced,False,41,7
real_mock_412,Consultant,Wipro,"Noida, India",Technology,https://www.linkedin.com/jobs/search/?keywords=Consultant&location=Noida,LinkedIn,On-site,1.0,,,General,Experienced,False,6,5
real_mock_413,Accountant,Reliance,"Gurgaon, India",Technology,https://www.naukri.com/accountant-jobs-in-gurgaon,Naukri,On-site,1.0,,,General,Experienced,False,13,3
real_mock_414,BCA Intern,L&T Technology Services,"Gurugram, India",Corporate,https://unstop.com/jobs?query=BCA+Intern,Unstop,On-site,1.0,,,BCA,Fresher,False,46,3
real_mock_415,MCA Trainee,Tech Mahindra,"Bangalore, India",Technology,https://www.linkedin.com/jobs,Direct MNC,On-site,1.0,,,MCA,Fresher,False,24,4
real_mock_416,B.Tech Graduate,IBM,"Chennai, India",Technology,https://www.linkedin.com/jobs/search/?keywords=B.Tech%20Graduate&location=Chennai,LinkedIn,On-site,1.0,,,BTECH,Fresher,False,42,4
real_mock_417,HR Manager,Teleperformance,"Jalpaiguri, India",Corporate,https://www.naukri.com/hr-manager-jobs-in-jalpaiguri,Naukri,On-site,1.0,,,NON-TECH,Experienced,False,28,5
real_mock_418,Product Manager,Kochar Infotech,"Pune, India",Technology,https://unstop.com/jobs?query=Product+Manager,Unstop,On-site,1.0,,,General,Experienced,False,12,5
real_mock_419,DevOps Engineer,Aegis,"Hyderabad, India",Technology,https://www.linkedin.com/jobs,Direct MNC,On-site,1.0,,,"BTECH, MCA, BCA",Experienced,False,9,3
real_mock_420,Software Engineer,Aye Finance,"Andhra Pradesh, India",Corporate,https://www.linkedin.com/jobs/search/?keywords=Software%20Engineer&location=Andhra%20Pradesh,LinkedIn,On-site,1.0,,,"BTECH, MCA, BCA",Experienced,False,35,7
real_mock_421,Data Analyst,JP Morgan,"Assam, India",Technology,https://www.naukri.com/data-analyst-jobs-in-assam,Naukri,On-site,1.0,,,"BTECH, MSC, BSC",Experienced,False,16,3
real_mock_422,Consultant,Nestle,"Bihar, India",Technology,https://unstop.com/jobs?query=Consultant,Unstop,On-site,1.0,,,General,Experienced,False,8,4
real_mock_423,Accountant,Swiggy,"Chhattisgarh, India",Corporate,https://www.linkedin.com/jobs,Direct MNC,On-site,1.0,,,General,Experienced,False,11,6
real_mock_424,BCA Intern,Flipkart,"Delhi, India",Technology,https://www.linkedin.com/jobs/search/?keywords=BCA%20Intern&location=Delhi,LinkedIn,On-site,1.0,,,BCA,Fresher,False,5,5
real_mock_425,MCA Trainee,Capgemini,"Goa, India",Technology,https://www.naukri.com/mca-trainee-jobs-in-goa,Naukri,On-site,1.0,,,MCA,Fresher,True,196,9
real_mock_426,B.Tech Graduate,Cognizant,"Gujarat, India",Corporate,https://unstop.com/jobs?query=B.Tech+Graduate,Unstop,On-site,1.0,,,BTECH,Fresher,True,140,9
real_mock_427,HR Manager,Deloitte,"Haryana, India",Technology,https://www.linkedin.com/jobs,Direct MNC,On-site,1.0,,,NON-TECH,Experienced,True,182,17
real_mock_428,Product Manager,Goldman Sachs,"Himachal Pradesh, India",Technology,https://www.linkedin.com/jobs/search/?keywords=Product%20Manager&location=Himachal%20Pradesh,LinkedIn,On-site,1.0,,,General,Experienced,True,76,18
real_mock_429,DevOps Engineer,KPMG,"Jharkhand, India",Corporate,https://www.naukri.com/devops-engineer-jobs-in-jharkhand,Naukri,On-site,1.0,,,"BTECH, MCA, BCA",Experienced,True,57,8
real_mock_430,Software Engineer,PwC,"Karnataka, India",Technology,https://unstop.com/jobs?query=Software+Engineer,Unstop,On-site,1.0,,,"BTECH, MCA, BCA",Experienced,True,128,24
real_mock_431,Data Analyst,Accenture,"Kerala, India",Technology,https://www.linkedin.com/jobs,Direct MNC,On-site,1.0,,,"BTECH, MSC, BSC",Experienced,True,184,16
real_mock_432,Consultant,Oracle,"Madhya Pradesh, India",Corporate,https://www.linkedin.com/jobs/search/?keywords=Consultant&location=Madhya%20Pradesh,LinkedIn,On-site,1.0,,,General,Experienced,True,88,10
real_mock_433,Accountant,HDFC Bank,"Maharashtra, India",Technology,https://www.naukri.com/accountant-jobs-in-maharashtra,Naukri,On-site,1.0,,,General,Experienced,False,6,4
real_mock_434,BCA Intern,Coal India,"Meghalaya, India",Technology,https://unstop.com/jobs?query=BCA+Intern,Unstop,On-site,1.0,,,BCA,Fresher,False,41,3
real_mock_435,MCA Trainee,TCS,"Odisha, India",Corporate,https://www.linkedin.com/jobs,Direct MNC,On-site,1.0,,,MCA,Fresher,False,8,5
real_mock_436,B.Tech Graduate,Infosys,"Punjab, India",Technology,https://www.linkedin.com/jobs/search/?keywords=B.Tech%20Graduate&location=Punjab,LinkedIn,On-site,1.0,,,BTECH,Fresher,False,8,7
real_mock_437,HR Manager,Wipro,"Rajasthan, India",Technology,https://www.naukri.com/hr-manager-jobs-in-rajasthan,Naukri,On-site,1.0,,,NON-TECH,Experienced,False,47,3
real_mock_438,Product Manager,Reliance,"Sikkim, India",Corporate,https://unstop.com/jobs?query=Product+Manager,Unstop,On-site,1.0,,,General,Experienced,False,41,7
real_mock_439,DevOps Engineer,L&T Technology Services,"Tamil Nadu, India",Technology,https://www.linkedin.com/jobs,Direct MNC,On-site,1.0,,,"BTECH, MCA, BCA",Experienced,False,44,3
real_mock_440,Software Engineer,Tech Mahindra,"Telangana, India",Technology,https://www.linkedin.com/jobs/search/?keywords=Software%20Engineer&location=Telangana,LinkedIn,On-site,1.0,,,"BTECH, MCA, BCA",Experienced,False,29,3
real_mock_441,Data Analyst,IBM,"Uttar Pradesh, India",Corporate,https://www.naukri.com/data-analyst-jobs-in-uttar-pradesh,Naukri,On-site,1.0,,,"BTECH, MSC, BSC",Experienced,False,29,5
real_mock_442,Consultant,Teleperformance,"Uttarakhand, India",Technology,https://unstop.com/jobs?query=Consultant,Unstop,On-site,1.0,,,General,Experienced,False,27,6
real_mock_443,Accountant,Kochar Infotech,"West Bengal, India",Technology,https://www.linkedin.com/jobs,Direct MNC,On-site,1.0,,,General,Experienced,False,15,3
real_mock_444,BCA Intern,Aegis,"Tripura, India",Corporate,https://www.linkedin.com/jobs/search/?keywords=BCA%20Intern&location=Tripura,LinkedIn,On-site,1.0,,,BCA,Fresher,False,43,7
real_mock_445,MCA Trainee,Aye Finance,"Mumbai (Bombay), India",Technology,https://www.naukri.com/mca-trainee-jobs-in-mumbai-(bombay),Naukri,On-site,1.0,,,MCA,Fresher,False,27,7
real_mock_446,B.Tech Graduate,JP Morgan,"Navi Mumbai, India",Technology,https://unstop.com/jobs?query=B.Tech+Graduate,Unstop,On-site,1.0,,,BTECH,Fresher,False,20,6
real_mock_447,HR Manager,Nestle,"Noida, India",Corporate,https://www.linkedin.com/jobs,Direct MNC,On-site,1.0,,,NON-TECH,Experienced,False,10,3
real_mock_448,Product Manager,Swiggy,"Gurgaon, India",Technology,https://www.linkedin.com/jobs/search/?keywords=Product%20Manager&location=Gurgaon,LinkedIn,On-site,1.0,,,General,Experienced,False,11,7
real_mock_449,DevOps Engineer,Flipkart,"Gurugram, India",Technology,https://www.naukri.com/devops-engineer-jobs-in-gurugram,Naukri,On-site,1.0,,,"BTECH, MCA, BCA",Experienced,False,21,4
real_mock_450,Software Engineer,Capgemini,"Bangalore, India",Corporate,https://unstop.com/jobs?query=Software+Engineer,Unstop,On-site,1.0,,,"BTECH, MCA, BCA",Experienced,True,190,23
real_mock_451,Data Analyst,Cognizant,"Chennai, India",Technology,https://www.linkedin.com/jobs,Direct MNC,On-site,1.0,,,"BTECH, MSC, BSC",Experienced,True,163,7
real_mock_452,Consultant,Deloitte,"Jalpaiguri, India",Technology,https://www.linkedin.com/jobs/search/?keywords=Consultant&location=Jalpaiguri,LinkedIn,On-site,1.0,,,General,Experienced,True,165,9
real_mock_453,Accountant,Goldman Sachs,"Pune, India",Corporate,https://www.naukri.com/accountant-jobs-in-pune,Naukri,On-site,1.0,,,General,Experienced,True,129,15
real_mock_454,BCA Intern,KPMG,"Hyderabad, India",Technology,https://unstop.com/jobs?query=BCA+Intern,Unstop,On-site,1.0,,,BCA,Fresher,True,183,17
real_mock_455,MCA Trainee,PwC,"Andhra Pradesh, India",Technology,https://www.linkedin.com/jobs,Direct MNC,On-site,1.0,,,MCA,Fresher,True,104,23
real_mock_456,B.Tech Graduate,Accenture,"Assam, India",Corporate,https://www.linkedin.com/jobs/search/?keywords=B.Tech%20Graduate&location=Assam,LinkedIn,On-site,1.0,,,BTECH,Fresher,True,147,15
real_mock_457,HR Manager,Oracle,"Bihar, India",Technology,https://www.naukri.com/hr-manager-jobs-in-bihar,Naukri,On-site,1.0,,,NON-TECH,Experienced,True,107,10
real_mock_458,Product Manager,HDFC Bank,"Chhattisgarh, India",Technology,https://unstop.com/jobs?query=Product+Manager,Unstop,On-site,1.0,,,General,Experienced,False,39,3
real_mock_459,DevOps Engineer,Coal India,"Delhi, India",Corporate,https://www.linkedin.com/jobs,Direct MNC,On-site,1.0,,,"BTECH, MCA, BCA",Experienced,False,37,7
real_mock_460,Software Engineer,TCS,"Goa, India",Technology,https://www.linkedin.com/jobs/search/?keywords=Software%20Engineer&location=Goa,LinkedIn,On-site,1.0,,,"BTECH, MCA, BCA",Experienced,False,42,4
real_mock_461,Data Analyst,Infosys,"Gujarat, India",Technology,https://www.naukri.com/data-analyst-jobs-in-gujarat,Naukri,On-site,1.0,,,"BTECH, MSC, BSC",Experienced,False,27,7
real_mock_462,Consultant,Wipro,"Haryana, India",Corporate,https://unstop.com/jobs?query=Consultant,Unstop,On-site,1.0,,,General,Experienced,False,39,5
real_mock_463,Accountant,Reliance,"Himachal Pradesh, India",Technology,https://www.linkedin.com/jobs,Direct MNC,On-site,1.0,,,General,Experienced,False,12,5
real_mock_464,BCA Intern,L&T Technology Services,"Jharkhand, India",Technology,https://www.linkedin.com/jobs/search/?keywords=BCA%20Intern&location=Jharkhand,LinkedIn,On-site,1.0,,,BCA,Fresher,False,42,4
real_mock_465,MCA Trainee,Tech Mahindra,"Karnataka, India",Corporate,https://www.naukri.com/mca-trainee-jobs-in-karnataka,Naukri,On-site,1.0,,,MCA,Fresher,False,38,7
real_mock_466,B.Tech Graduate,IBM,"Kerala, India",Technology,https://unstop.com/jobs?query=B.Tech+Graduate,Unstop,On-site,1.0,,,BTECH,Fresher,False,46,5
real_mock_467,HR Manager,Teleperformance,"Madhya Pradesh, India",Technology,https://www.linkedin.com/jobs,Direct MNC,On-site,1.0,,,NON-TECH,Experienced,False,30,5
real_mock_468,Product Manager,Kochar Infotech,"Maharashtra, India",Corporate,https://www.linkedin.com/jobs/search/?keywords=Product%20Manager&location=Maharashtra,LinkedIn,On-site,1.0,,,General,Experienced,False,19,3
real_mock_469,DevOps Engineer,Aegis,"Meghalaya, India",Technology,https://www.naukri.com/devops-engineer-jobs-in-meghalaya,Naukri,On-site,1.0,,,"BTECH, MCA, BCA",Experienced,False,24,7
real_mock_470,Software Engineer,Aye Finance,"Odisha, India",Technology,https://unstop.com/jobs?query=Software+Engineer,Unstop,On-site,1.0,,,"BTECH, MCA, BCA",Experienced,False,24,4
real_mock_471,Data Analyst,JP Morgan,"Punjab, India",Corporate,https://www.linkedin.com/jobs,Direct MNC,On-site,1.0,,,"BTECH, MSC, BSC",Experienced,False,40,4
real_mock_472,Consultant,Nestle,"Rajasthan, India",Technology,https://www.linkedin.com/jobs/search/?keywords=Consultant&location=Rajasthan,LinkedIn,On-site,1.0,,,General,Experienced,False,30,3
real_mock_473,Accountant,Swiggy,"Sikkim, India",Technology,https://www.naukri.com/accountant-jobs-in-sikkim,Naukri,On-site,1.0,,,General,Experienced,False,40,7
real_mock_474,BCA Intern,Flipkart,"Tamil Nadu, India",Corporate,https://unstop.com/jobs?query=BCA+Intern,Unstop,On-site,1.0,,,BCA,Fresher,False,7,6
real_mock_475,MCA Trainee,Capgemini,"Telangana, India",Technology,https://www.linkedin.com/jobs,Direct MNC,On-site,1.0,,,MCA,Fresher,True,88,23
real_mock_476,B.Tech Graduate,Cognizant,"Uttar Pradesh, India",Technology,https://www.linkedin.com/jobs/search/?keywords=B.Tech%20Graduate&location=Uttar%20Pradesh,LinkedIn,On-site,1.0,,,BTECH,Fresher,True,166,15
real_mock_477,HR Manager,Deloitte,"Uttarakhand, India",Corporate,https://www.naukri.com/hr-manager-jobs-in-uttarakhand,Naukri,On-site,1.0,,,NON-TECH,Experienced,True,157,13
real_mock_478,Product Manager,Goldman Sachs,"West Bengal, India",Technology,https://unstop.com/jobs?query=Product+Manager,Unstop,On-site,1.0,,,General,Experienced,True,104,20
real_mock_479,DevOps Engineer,KPMG,"Tripura, India",Technology,https://www.linkedin.com/jobs,Direct MNC,On-site,1.0,,,"BTECH, MCA, BCA",Experienced,True,182,18
real_mock_480,Software Engineer,PwC,"Mumbai (Bombay), India",Corporate,https://www.linkedin.com/jobs/search/?keywords=Software%20Engineer&location=Mumbai%20(Bombay),LinkedIn,On-site,1.0,,,"BTECH, MCA, BCA",Experienced,True,57,19
real_mock_481,Data Analyst,Accenture,"Navi Mumbai, India",Technology,https://www.naukri.com/data-analyst-jobs-in-navi-mumbai,Naukri,On-site,1.0,,,"BTECH, MSC, BSC",Experienced,True,186,8
real_mock_482,Consultant,Oracle,"Noida, India",Technology,https://unstop.com/jobs?query=Consultant,Unstop,On-site,1.0,,,General,Experienced,True,196,19
real_mock_483,Accountant,HDFC Bank,"Gurgaon, India",Corporate,https://www.linkedin.com/jobs,Direct MNC,On-site,1.0,,,General,Experienced,False,20,4
real_mock_484,BCA Intern,Coal India,"Gurugram, India",Technology,https://www.linkedin.com/jobs/search/?keywords=BCA%20Intern&location=Gurugram,LinkedIn,On-site,1.0,,,BCA,Fresher,False,36,4
real_mock_485,MCA Trainee,TCS,"Bangalore, India",Technology,https://www.naukri.com/mca-trainee-jobs-in-bangalore,Naukri,On-site,1.0,,,MCA,Fresher,False,41,6
real_mock_486,B.Tech Graduate,Infosys,"Chennai, India",Corporate,https://unstop.com/jobs?query=B.Tech+Graduate,Unstop,On-site,1.0,,,BTECH,Fresher,False,24,3
real_mock_487,HR Manager,Wipro,"Jalpaiguri, India",Technology,https://www.linkedin.com/jobs,Direct MNC,On-site,1.0,,,NON-TECH,Experienced,False,5,4
real_mock_488,Product Manager,Reliance,"Pune, India",Technology,https://www.linkedin.com/jobs/search/?keywords=Product%20Manager&location=Pune,LinkedIn,On-site,1.0,,,General,Experienced,False,30,4
real_mock_489,DevOps Engineer,L&T Technology Services,"Hyderabad, India",Corporate,https://www.naukri.com/devops-engineer-jobs-in-hyderabad,Naukri,On-site,1.0,,,"BTECH, MCA, BCA",Experienced,False,46,7
real_mock_490,Software Engineer,Tech Mahindra,"Andhra Pradesh, India",Technology,https://unstop.com/jobs?query=Software+Engineer,Unstop,On-site,1.0,,,"BTECH, MCA, BCA",Experienced,False,17,4
real_mock_491,Data Analyst,IBM,"Assam, India",Technology,https://www.linkedin.com/jobs,Direct MNC,On-site,1.0,,,"BTECH, MSC, BSC",Experienced,False,24,4
real_mock_492,Consultant,Teleperformance,"Bihar, India",Corporate,https://www.linkedin.com/jobs/search/?keywords=Consultant&location=Bihar,LinkedIn,On-site,1.0,,,General,Experienced,False,48,3
real_mock_493,Accountant,Kochar Infotech,"Chhattisgarh, India",Technology,https://www.naukri.com/accountant-jobs-in-chhattisgarh,Naukri,On-site,1.0,,,General,Experienced,False,43,3
real_mock_494,BCA Intern,Aegis,"Delhi, India",Technology,https://unstop.com/jobs?query=BCA+Intern,Unstop,On-site,1.0,,,BCA,Fresher,False,33,5
real_mock_495,MCA Trainee,Aye Finance,"Goa, India",Corporate,https://www.linkedin.com/jobs,Direct MNC,On-site,1.0,,,MCA,Fresher,False,36,5
real_mock_496,B.Tech Graduate,JP Morgan,"Gujarat, India",Technology,https://www.linkedin.com/jobs/search/?keywords=B.Tech%20Graduate&location=Gujarat,LinkedIn,On-site,1.0,,,BTECH,Fresher,False,32,7
real_mock_497,HR Manager,Nestle,"Haryana, India",Technology,https://www.naukri.com/hr-manager-jobs-in-haryana,Naukri,On-site,1.0,,,NON-TECH,Experienced,False,31,4
real_mock_498,Product Manager,Swiggy,"Himachal Pradesh, India",Corporate,https://unstop.com/jobs?query=Product+Manager,Unstop,On-site,1.0,,,General,Experienced,False,25,3
real_mock_499,DevOps Engineer,Flipkart,"Jharkhand, India",Technology,https://www.linkedin.com/jobs,Direct MNC,On-site,1.0,,,"BTECH, MCA, BCA",Experienced,False,27,7
